,ID_x,Sex_x,ID_y,Sex_y
1649,3137,male,1649,male
2917,3137,male,2917,male
2948,3137,male,2948,male
124,3140,male,124,male
567,3140,male,567,male
2032,3140,male,2032,female
2887,3140,male,2887,male
2903,3140,male,2903,male
237,3141,male,237,male
2893,3141,male,2893,male
2908,3141,male,2908,male
2945,3141,male,2945,female
730,3143,male,730,male
1055,3143,male,1055,male
2790,3143,male,2790,male
84,3145,male,84,female
541,3145,male,541,female
3174,3145,male,3174,male
8,3147,male,8,male
284,3147,male,284,male
718,3147,male,718,male
781,3147,male,781,female
1232,3147,male,1232,male
1557,3147,male,1557,male
2556,3147,male,2556,male
2616,3147,male,2616,male
2673,3147,male,2673,male
2892,3147,male,2892,male
3116,3147,male,3116,male
3126,3147,male,3126,male
3219,3147,male,3219,male
3241,3147,male,3241,female
3244,3147,male,3244,male
3508,3147,male,3508,male
3548,3147,male,3548,male
976,3148,female,976,female
284,3149,male,284,male
590,3149,male,590,male
620,3149,male,620,male
718,3149,male,718,male
781,3149,male,781,female
1723,3149,male,1723,male
3126,3149,male,3126,male
3147,3149,male,3147,male
3205,3149,male,3205,female
3241,3149,male,3241,female
1722,3150,male,1722,male
2905,3150,male,2905,male
1259,3151,male,1259,male
2887,3151,male,2887,male
2892,3151,male,2892,male
2914,3151,male,2914,male
2683,3155,male,2683,female
2734,3155,male,2734,male
3006,3155,male,3006,male
3074,3155,male,3074,male
44,3156,male,44,male
142,3156,male,142,male
590,3156,male,590,male
948,3156,male,948,male
3090,3156,male,3090,male
3116,3156,male,3116,male
3126,3156,male,3126,male
3241,3156,male,3241,female
362,3158,female,362,male
790,3158,female,790,female
1706,3158,female,1706,male
2076,3158,female,2076,male
2591,3158,female,2591,male
2639,3158,female,2639,male
2905,3158,female,2905,male
267,3159,male,267,male
395,3159,male,395,male
585,3159,male,585,male
828,3159,male,828,male
3091,3159,male,3091,male
421,3164,male,421,male
3269,3164,male,3269,male
3474,3164,male,3474,male
309,3166,male,309,male
123,3167,male,123,male
2373,3167,male,2373,male
2905,3167,male,2905,male
965,3168,male,965,male
1105,3168,male,1105,male
285,3172,male,285,male
2988,3172,male,2988,male
3465,3172,male,3465,male
669,3174,male,669,female
2501,3175,male,2501,male
2730,3175,male,2730,male
430,3176,female,430,female
395,3177,male,395,male
1146,3177,male,1146,female
1358,3177,male,1358,male
1688,3177,male,1688,male
3111,3177,male,3111,male
3244,3177,male,3244,male
3459,3177,male,3459,male
1755,3181,male,1755,male
2949,3181,male,2949,male
3163,3182,male,3163,male
581,3184,female,581,female
727,3184,female,727,male
767,3184,female,767,female
1286,3184,female,1286,male
2497,3184,female,2497,female
2887,3184,female,2887,male
2903,3184,female,2903,male
2922,3184,female,2922,male
3173,3184,female,3173,male
3190,3184,female,3190,male
3212,3184,female,3212,male
3223,3184,female,3223,female
3234,3184,female,3234,male
125,3188,female,125,male
1018,3188,female,1018,male
2912,3188,female,2912,male
2976,3188,female,2976,male
3133,3188,female,3133,male
80,3189,male,80,male
521,3189,male,521,male
567,3189,male,567,male
726,3189,male,726,female
1522,3189,male,1522,male
2134,3189,male,2134,male
2945,3189,male,2945,female
3118,3189,male,3118,male
3234,3189,male,3234,male
3635,3189,male,3635,female
925,3190,male,925,male
1273,3190,male,1273,female
2621,3190,male,2621,male
2903,3190,male,2903,male
3074,3190,male,3074,male
3184,3190,male,3184,female
3609,3190,male,3609,male
2918,3192,female,2918,female
53,3194,male,53,male
1207,3194,male,1207,male
225,3195,male,225,male
532,3195,male,532,male
548,3195,male,548,male
1705,3195,male,1705,male
2897,3195,male,2897,female
2941,3195,male,2941,male
2944,3195,male,2944,male
2948,3195,male,2948,male
3236,3195,male,3236,female
938,3198,male,938,male
2889,3198,male,2889,male
3639,3198,male,3639,female
290,3199,male,290,male
2456,3199,male,2456,male
1947,3200,male,1947,male
2956,3200,male,2956,male
3027,3200,male,3027,female
0,3203,male,0,male
284,3203,male,284,male
467,3203,male,467,female
507,3203,male,507,male
1085,3203,male,1085,male
1384,3203,male,1384,male
2595,3203,male,2595,female
2652,3203,male,2652,male
2668,3203,male,2668,male
2694,3203,male,2694,male
3083,3203,male,3083,male
3094,3203,male,3094,female
3337,3203,male,3337,female
3664,3203,male,3664,male
17,3204,male,17,male
400,3204,male,400,male
413,3204,male,413,male
640,3204,male,640,female
2542,3204,male,2542,male
2785,3204,male,2785,female
2850,3204,male,2850,male
2896,3204,male,2896,male
299,3205,female,299,male
680,3205,female,680,male
948,3205,female,948,male
2943,3205,female,2943,male
3126,3205,female,3126,male
3241,3205,female,3241,female
285,3206,male,285,male
302,3206,male,302,male
584,3206,male,584,male
1010,3206,male,1010,male
1701,3206,male,1701,female
2065,3206,male,2065,female
2373,3206,male,2373,male
2889,3206,male,2889,male
2996,3206,male,2996,male
3087,3206,male,3087,male
3664,3206,male,3664,male
87,3209,male,87,male
126,3209,male,126,female
284,3209,male,284,male
313,3209,male,313,male
506,3209,male,506,male
533,3209,male,533,male
549,3209,male,549,male
1535,3209,male,1535,male
1556,3209,male,1556,male
1638,3209,male,1638,male
1655,3209,male,1655,male
1696,3209,male,1696,male
1733,3209,male,1733,male
2578,3209,male,2578,male
2612,3209,male,2612,male
2629,3209,male,2629,male
2862,3209,male,2862,female
2868,3209,male,2868,male
3077,3209,male,3077,male
3582,3209,male,3582,male
3616,3209,male,3616,male
3635,3209,male,3635,female
2119,3211,male,2119,male
2887,3211,male,2887,male
2912,3211,male,2912,male
3252,3211,male,3252,male
36,3212,male,36,male
125,3212,male,125,male
175,3212,male,175,male
284,3212,male,284,male
358,3212,male,358,male
568,3212,male,568,male
590,3212,male,590,male
781,3212,male,781,female
1014,3212,male,1014,female
1314,3212,male,1314,male
1372,3212,male,1372,male
1544,3212,male,1544,female
2378,3212,male,2378,female
3075,3212,male,3075,male
3116,3212,male,3116,male
3184,3212,male,3184,female
3248,3212,male,3248,male
3614,3212,male,3614,female
3638,3212,male,3638,male
505,3213,male,505,male
514,3213,male,514,male
567,3213,male,567,male
1397,3213,male,1397,male
2134,3213,male,2134,male
318,3214,male,318,male
581,3214,male,581,female
696,3214,male,696,male
726,3214,male,726,female
780,3214,male,780,male
1760,3214,male,1760,male
2917,3214,male,2917,male
2948,3214,male,2948,male
533,3215,male,533,male
1362,3215,male,1362,male
2023,3215,male,2023,male
2890,3215,male,2890,male
2953,3215,male,2953,male
3014,3215,male,3014,male
1425,3216,male,1425,male
3132,3216,male,3132,male
3241,3216,male,3241,female
1532,3218,female,1532,male
3554,3218,female,3554,male
20,3219,male,20,male
589,3219,male,589,male
2620,3219,male,2620,male
2908,3219,male,2908,male
2996,3219,male,2996,male
151,3220,male,151,male
2593,3220,male,2593,male
1309,3221,male,1309,male
1979,3221,male,1979,male
3107,3221,male,3107,male
3245,3221,male,3245,male
715,3225,female,715,male
1186,3225,female,1186,female
1536,3225,female,1536,female
1702,3225,female,1702,male
2554,3225,female,2554,male
2908,3225,female,2908,male
2918,3225,female,2918,female
2931,3225,female,2931,male
2933,3225,female,2933,male
3104,3225,female,3104,female
3576,3225,female,3576,male
2887,3226,female,2887,male
2903,3226,female,2903,male
2914,3226,female,2914,male
2915,3226,female,2915,male
2916,3226,female,2916,male
2922,3226,female,2922,male
3108,3226,female,3108,male
3241,3226,female,3241,female
3245,3226,female,3245,male
313,3227,female,313,male
318,3227,female,318,male
551,3227,female,551,male
579,3227,female,579,male
696,3227,female,696,male
2716,3227,female,2716,male
2961,3227,female,2961,male
3456,3227,female,3456,male
3650,3227,female,3650,female
1658,3229,male,1658,male
1706,3229,male,1706,male
2076,3229,male,2076,male
2591,3229,male,2591,male
2639,3229,male,2639,male
2892,3229,male,2892,male
3254,3229,male,3254,female
849,3230,male,849,male
1406,3230,male,1406,male
1939,3230,male,1939,male
3664,3230,male,3664,male
150,3231,male,150,male
198,3231,male,198,male
1594,3231,male,1594,male
2405,3231,male,2405,male
2667,3231,male,2667,male
2915,3231,male,2915,male
3238,3231,male,3238,male
3664,3231,male,3664,male
94,3234,male,94,female
437,3234,male,437,male
545,3234,male,545,male
1028,3234,male,1028,male
1738,3234,male,1738,male
2497,3234,male,2497,female
2602,3234,male,2602,male
2893,3234,male,2893,male
2903,3234,male,2903,male
2908,3234,male,2908,male
2910,3234,male,2910,female
2945,3234,male,2945,female
2948,3234,male,2948,male
3075,3234,male,3075,male
3121,3234,male,3121,male
3173,3234,male,3173,male
3184,3234,male,3184,female
3189,3234,male,3189,male
3238,3234,male,3238,male
3123,3235,male,3123,male
47,3236,female,47,female
85,3236,female,85,male
233,3236,female,233,male
521,3236,female,521,male
532,3236,female,532,male
546,3236,female,546,female
548,3236,female,548,male
581,3236,female,581,female
687,3236,female,687,male
859,3236,female,859,male
1098,3236,female,1098,male
1542,3236,female,1542,male
1705,3236,female,1705,male
1717,3236,female,1717,male
2110,3236,female,2110,female
2135,3236,female,2135,male
2497,3236,female,2497,female
2897,3236,female,2897,female
3094,3236,female,3094,female
3195,3236,female,3195,male
3456,3236,female,3456,male
2655,3237,male,2655,male
125,3238,male,125,male
169,3238,male,169,male
170,3238,male,170,male
412,3238,male,412,male
467,3238,male,467,female
960,3238,male,960,male
1106,3238,male,1106,male
1334,3238,male,1334,male
1362,3238,male,1362,male
1552,3238,male,1552,male
2001,3238,male,2001,male
2394,3238,male,2394,male
2405,3238,male,2405,male
2917,3238,male,2917,male
2922,3238,male,2922,male
2931,3238,male,2931,male
2943,3238,male,2943,male
2948,3238,male,2948,male
2978,3238,male,2978,male
3075,3238,male,3075,male
3234,3238,male,3234,male
3414,3238,male,3414,male
3544,3238,male,3544,male
15,3239,female,15,female
951,3239,female,951,female
3179,3239,female,3179,male
3412,3239,female,3412,male
241,3240,male,241,male
729,3240,male,729,male
1106,3240,male,1106,male
1562,3240,male,1562,male
2887,3240,male,2887,male
2914,3240,male,2914,male
2931,3240,male,2931,male
142,3241,female,142,male
284,3241,female,284,male
302,3241,female,302,male
374,3241,female,374,male
462,3241,female,462,male
718,3241,female,718,male
781,3241,female,781,female
791,3241,female,791,male
948,3241,female,948,male
1018,3241,female,1018,male
1111,3241,female,1111,male
1313,3241,female,1313,male
1351,3241,female,1351,male
1723,3241,female,1723,male
2032,3241,female,2032,female
2461,3241,female,2461,male
2806,3241,female,2806,male
2887,3241,female,2887,male
2890,3241,female,2890,male
2895,3241,female,2895,male
2903,3241,female,2903,male
2913,3241,female,2913,male
2927,3241,female,2927,male
3026,3241,female,3026,male
3090,3241,female,3090,male
3108,3241,female,3108,male
3116,3241,female,3116,male
3126,3241,female,3126,male
3147,3241,female,3147,male
3205,3241,female,3205,female
3216,3241,female,3216,male
3226,3241,female,3226,female
3244,3241,female,3244,male
395,3244,male,395,male
663,3244,male,663,male
677,3244,male,677,male
718,3244,male,718,male
1146,3244,male,1146,female
2082,3244,male,2082,male
2429,3244,male,2429,male
3147,3244,male,3147,male
3177,3244,male,3177,male
3241,3244,male,3241,female
3246,3244,male,3246,male
3395,3244,male,3395,male
577,3245,male,577,male
590,3245,male,590,male
1286,3245,male,1286,male
2887,3245,male,2887,male
2922,3245,male,2922,male
2927,3245,male,2927,male
2943,3245,male,2943,male
3226,3245,male,3226,female
355,3247,male,355,male
1967,3248,male,1967,male
2907,3250,male,2907,male
740,3251,female,740,female
2019,3251,female,2019,male
2440,3252,male,2440,male
2513,3252,male,2513,male
3103,3255,female,3103,male
80,3257,male,80,male
735,3257,male,735,male
1617,3257,male,1617,female
2931,3257,male,2931,male
36,3260,male,36,male
284,3260,male,284,male
590,3260,male,590,male
1314,3260,male,1314,male
1723,3260,male,1723,male
2943,3260,male,2943,male
3212,3260,male,3212,male
3614,3260,male,3614,female
3656,3260,male,3656,male
3109,3262,male,3109,male
666,3263,male,666,male
1631,3263,male,1631,male
223,3265,male,223,male
2879,3266,female,2879,male
3461,3266,female,3461,male
3545,3266,female,3545,male
3164,3269,male,3164,male
946,3270,female,946,female
2890,3270,female,2890,male
3559,3270,female,3559,male
1530,3276,male,1530,male
1541,3276,male,1541,male
2587,3276,male,2587,male
2606,3276,male,2606,male
2616,3276,male,2616,male
2621,3276,male,2621,male
2641,3276,male,2641,female
2648,3276,male,2648,female
2687,3276,male,2687,male
2154,3279,female,2154,male
153,3280,male,153,male
3290,3280,male,3290,male
3507,3280,male,3507,male
3543,3280,male,3543,male
153,3282,male,153,male
1540,3282,male,1540,male
1541,3282,male,1541,male
2177,3282,male,2177,male
1557,3284,male,1557,male
3476,3284,male,3476,male
3536,3284,male,3536,male
1776,3285,male,1776,male
1146,3288,male,1146,female
3638,3288,male,3638,male
1541,3290,male,1541,male
3280,3290,male,3280,male
3507,3290,male,3507,male
3516,3290,male,3516,female
1540,3291,male,1540,male
1541,3291,male,1541,male
1519,3292,male,1519,male
3328,3292,male,3328,male
3338,3292,male,3338,male
3290,3294,male,3290,male
3297,3294,male,3297,female
3516,3294,male,3516,female
1776,3295,female,1776,male
1060,3295,female,2341,male
1565,3295,female,2341,male
2341,3295,female,2341,male
153,3296,female,153,male
597,3296,female,597,male
1148,3296,female,1148,male
1548,3296,female,1548,female
1549,3296,female,1549,male
1553,3296,female,1553,male
3470,3296,female,3470,male
3536,3296,female,3536,male
3543,3296,female,3543,male
3546,3296,female,3546,male
3575,3296,female,3575,male
3532,3298,male,3532,male
3485,3300,female,3485,male
2099,3303,male,2099,male
3353,3303,male,3353,male
562,3304,male,562,male
2993,3306,male,2993,male
1530,3308,male,1530,male
1540,3308,male,1540,male
3385,3308,male,3385,male
3497,3308,male,3497,male
3514,3308,male,3514,male
1523,3310,male,1523,male
2438,3310,male,2438,male
3334,3310,male,3334,male
3535,3310,male,3535,male
322,3311,male,322,male
1523,3313,male,1523,male
2618,3313,male,2618,male
3334,3313,male,3334,male
3546,3313,male,3546,male
3577,3313,male,3577,male
597,3317,male,597,male
3483,3317,male,3483,male
3557,3317,male,3557,male
1151,3318,male,1151,male
2840,3318,male,2840,male
125,3322,male,125,male
318,3322,male,318,male
404,3322,male,404,male
518,3322,male,518,male
1525,3322,male,1525,male
1545,3322,male,1545,male
2621,3322,male,2621,male
2725,3322,male,2725,male
2837,3322,male,2837,male
2979,3322,male,2979,female
3314,3322,male,3314,male
3470,3322,male,3470,male
3521,3322,male,3521,female
1540,3323,male,1540,male
1541,3323,male,1541,male
1557,3323,male,1557,male
2177,3323,male,2177,male
3508,3323,male,3508,male
3548,3323,male,3548,male
3568,3323,male,3568,male
1032,3327,male,1032,male
3480,3327,male,3480,male
3292,3328,male,3292,male
153,3334,male,153,male
1523,3334,male,1523,male
1541,3334,male,1541,male
3310,3334,male,3310,male
3466,3334,male,3466,male
3481,3334,male,3481,male
3507,3334,male,3507,male
3516,3334,male,3516,female
3536,3334,male,3536,male
326,3335,male,326,female
3580,3336,male,3580,male
2595,3337,female,2595,female
3203,3337,female,3203,male
1596,3339,male,1596,male
3530,3340,female,3530,male
153,3343,male,153,male
1606,3343,male,1606,male
1539,3344,female,1539,female
153,3345,male,153,male
1239,3345,male,1239,male
1560,3345,male,1560,male
1606,3345,male,1606,male
3582,3345,male,3582,male
94,3347,male,94,female
3303,3353,male,3303,male
1539,3355,female,1539,female
2832,3355,female,2832,male
139,3356,male,139,female
602,3362,male,602,male
3144,3364,male,3144,female
1438,3365,male,1438,male
1549,3367,male,1549,male
2961,3367,male,2961,male
3561,3368,male,3561,male
2577,3370,male,2577,male
2962,3370,male,2962,male
3536,3370,male,3536,male
3575,3370,male,3575,male
1171,3374,male,1171,male
1548,3374,male,1548,female
3481,3376,male,3481,male
1557,3379,female,1557,male
2621,3379,female,2621,male
3548,3379,female,3548,male
326,3380,female,326,female
3495,3381,male,3495,male
3104,3382,female,3104,female
3515,3382,female,3515,male
1540,3385,male,1540,male
3308,3385,male,3308,male
3495,3386,female,3495,male
280,3394,male,280,male
284,3394,male,284,male
299,3394,male,299,male
1068,3394,male,1068,male
2956,3394,male,2956,male
2974,3394,male,2974,male
3617,3394,male,3617,male
361,3395,male,361,male
547,3395,male,547,male
725,3395,male,725,male
1115,3395,male,1115,male
1390,3395,male,1390,male
1405,3395,male,1405,male
3244,3395,male,3244,male
3604,3395,male,3604,male
4,3396,male,4,male
285,3396,male,285,male
534,3396,male,534,male
1225,3396,male,1225,male
1242,3396,male,1242,male
1316,3396,male,1316,male
1708,3396,male,1708,male
1747,3396,male,1747,male
2134,3396,male,2134,male
