,ID,Sex,papers_1995,papers_1996,papers_1997,papers_1998,papers_1999,papers_2000,papers_2001,papers_2002,papers_2003,papers_2004,papers_2005,papers_2006,papers_2007,papers_2008,papers_2009,papers_2010,papers_2011,papers_2012,papers_2013,papers_2014,papers_2015,papers_2016,papers_2017,papers_2018,papers_2019,papers_2020,papers_2021,papers_2022,papers_2023,citations_1995,citations_1996,citations_1997,citations_1998,citations_1999,citations_2000,citations_2001,citations_2002,citations_2003,citations_2004,citations_2005,citations_2006,citations_2007,citations_2008,citations_2009,citations_2010,citations_2011,citations_2012,citations_2013,citations_2014,citations_2015,citations_2016,citations_2017,citations_2018,citations_2019,citations_2020,citations_2021,citations_2022,citations_2023,Book Series,Conference Proceeding,Journal,Book,papers_2024,citations_2024,papers_1986,papers_1987,papers_1989,papers_1990,papers_1991,papers_1992,papers_1993,papers_1994,citations_1986,citations_1987,citations_1989,citations_1990,citations_1991,citations_1992,citations_1993,citations_1994,papers_1985,papers_1988,citations_1985,citations_1988,Trade Journal,papers_1984,citations_1984,papers_1980,citations_1980,papers_1983,citations_1983,papers_1952,citations_1952,papers_1971,papers_1972,papers_1974,papers_1975,papers_1977,citations_1971,citations_1972,citations_1974,citations_1975,citations_1977,papers_1978,papers_1979,papers_1981,papers_1982,citations_1978,citations_1979,citations_1981,citations_1982,papers_1976,citations_1976,papers_1948,papers_1950,papers_1953,papers_1954,papers_1955,papers_1956,papers_1957,papers_1958,papers_1959,papers_1960,papers_1961,papers_1962,papers_1963,papers_1964,papers_1966,papers_1967,papers_1968,papers_1969,papers_1973,citations_1948,citations_1950,citations_1953,citations_1954,citations_1955,citations_1956,citations_1957,citations_1958,citations_1959,citations_1960,citations_1961,citations_1962,citations_1963,citations_1964,citations_1966,citations_1967,citations_1968,citations_1969,citations_1973,papers_1965,citations_1965,papers_1970,citations_1970,papers_1947,papers_1949,citations_1947,citations_1949,Report,papers_1911,papers_1913,papers_1914,papers_1925,papers_1926,papers_1927,papers_1929,papers_1930,papers_1931,papers_1932,papers_1934,papers_1935,papers_1936,citations_1911,citations_1913,citations_1914,citations_1925,citations_1926,citations_1927,citations_1929,citations_1930,citations_1931,citations_1932,citations_1934,citations_1935,citations_1936,papers_1941,papers_1942,papers_1943,papers_1944,papers_1951,citations_1941,citations_1942,citations_1943,citations_1944,citations_1951,co-authors
1860,1860,male,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,4.0,9.0,14.0,15.0,19.0,24.0,20.0,27.0,36.0,31.0,31.0,35.0,65.0,78.0,78.0,102.0,98.0,89.0,9.0,11.0,5.0,6.0,89.0,19.0,1.0,6.0,25.0,1.0,282.0,150.0,823.0,580.0,558.0,662.0,791.0,802.0,975.0,980.0,927.0,1935.0,1509.0,1860.0,2218.0,2391.0,2448.0,1487.0,692.0,35.0,7.0,4.0,778.0,3.0,1.0,0.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,37.0,29.0,35.0,54.0,0.0,24.0,7.0,4.0,3.0,3.0,13.0,49.0,2.0,1.0,6.0,1.0,3.0,2.0,10.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,4.0,0.0,23.0,21.0,5.0,6.0,2.0,2.0,25.0,27.0,6.0,10.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
1861,1861,female,5.0,4.0,5.0,4.0,3.0,1.0,4.0,4.0,5.0,4.0,2.0,3.0,3.0,4.0,1.0,3.0,5.0,5.0,9.0,6.0,8.0,2.0,2.0,3.0,4.0,8.0,5.0,2.0,3.0,68.0,69.0,99.0,168.0,33.0,4.0,47.0,324.0,305.0,352.0,113.0,171.0,228.0,335.0,2.0,105.0,162.0,113.0,388.0,208.0,190.0,1125.0,115.0,191.0,99.0,155.0,53.0,3.0,2.0,1.0,42.0,120.0,4.0,0.0,0.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,79.0,25.0,45.0,21.0,10.0,23.0,14.0,1.0,2.0,15.0,3.0,1.0,2.0,1.0,1.0,16.0,4.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,77.0,8.0,0.0,6.0,1.0,5.0,6.0,5.0,6.0,63.0,5.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
1862,1862,male,4.0,4.0,1.0,2.0,1.0,2.0,7.0,1.0,3.0,1.0,1.0,5.0,1.0,3.0,3.0,8.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,4.0,5.0,4.0,4.0,39.0,61.0,6.0,40.0,0.0,199.0,295.0,15.0,20.0,22.0,19.0,219.0,18.0,22.0,41.0,384.0,7.0,1.0,0.0,270.0,619.0,281.0,365.0,59.0,151.0,86.0,2369.0,439.0,15.0,2.0,10.0,36.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,4.0,6.0,2.0,6.0,4.0,15.0,32.0,12.0,99.0,87.0,30.0,49.0,1.0,1.0,0.0,15.0,3.0,1.0,2.0,5.0,112.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,15.0,77.0,5.0,1.0,2.0,1.0,57.0,11.0,341.0,9.0,2.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
1863,1863,female,10.0,7.0,7.0,3.0,8.0,6.0,4.0,3.0,9.0,11.0,9.0,12.0,5.0,2.0,1.0,4.0,1.0,3.0,5.0,7.0,1.0,5.0,6.0,1.0,3.0,1.0,6.0,8.0,3.0,495.0,225.0,386.0,216.0,191.0,265.0,271.0,165.0,950.0,681.0,733.0,578.0,714.0,6833.0,2.0,42.0,64.0,43.0,45.0,124.0,14.0,56.0,94.0,91.0,35.0,10.0,46.0,17.0,1.0,3.0,35.0,182.0,4.0,1.0,3.0,2.0,9.0,6.0,10.0,12.0,9.0,5.0,12.0,143.0,1352.0,474.0,900.0,464.0,234.0,109.0,420.0,2.0,6.0,77.0,457.0,2.0,4.0,110.0,0.0,0.0,6.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
1864,1864,male,3.0,2.0,1.0,6.0,1.0,3.0,5.0,1.0,5.0,2.0,3.0,3.0,2.0,2.0,6.0,2.0,2.0,2.0,3.0,1.0,6.0,10.0,13.0,10.0,5.0,5.0,8.0,9.0,4.0,115.0,3.0,5.0,242.0,0.0,20.0,63.0,2.0,156.0,3.0,6.0,21.0,18.0,46.0,144.0,61.0,8.0,23.0,20.0,0.0,56.0,105.0,57.0,56.0,57.0,42.0,36.0,9.0,0.0,16.0,35.0,39.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,17.0,127.0,0.0,1.0,25.0,4.0,4.0,3.0,1.0,1.0,8.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,10.0,9.0,0.0,1.0,4.0,1.0,1.0,2.0,19.0,1.0,1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
1865,1865,male,6.0,3.0,3.0,6.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,10.0,5.0,8.0,2.0,9.0,4.0,8.0,3.0,9.0,8.0,1.0,2.0,8.0,3.0,60.0,4.0,42.0,144.0,43.0,13.0,105.0,8.0,11.0,43.0,21.0,25.0,0.0,7.0,8.0,121.0,100.0,78.0,28.0,201.0,67.0,114.0,59.0,74.0,47.0,0.0,15.0,4.0,0.0,6.0,4.0,41.0,8.0,1.0,0.0,7.0,11.0,3.0,4.0,2.0,2.0,1.0,1.0,73.0,127.0,55.0,28.0,17.0,13.0,6.0,0.0,12.0,5.0,24.0,20.0,1.0,14.0,40.0,1.0,16.0,15.0,20.0,0.0,0.0,0.0,1.0,4.0,3.0,4.0,0.0,0.0,1.0,22.0,12.0,2.0,2.0,10.0,16.0,52.0,18.0,40.0,17.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
1866,1866,male,6.0,8.0,4.0,3.0,4.0,2.0,5.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,4.0,3.0,6.0,5.0,9.0,1.0,9.0,7.0,10.0,16.0,12.0,7.0,9.0,8.0,8.0,111.0,373.0,146.0,71.0,587.0,73.0,519.0,94.0,282.0,310.0,42.0,84.0,61.0,70.0,182.0,13.0,62.0,64.0,67.0,2.0,27.0,62.0,194.0,75.0,175.0,25.0,46.0,25.0,13.0,9.0,64.0,35.0,2.0,0.0,0.0,1.0,4.0,4.0,2.0,1.0,6.0,4.0,3.0,6.0,28.0,41.0,17.0,71.0,123.0,165.0,96.0,4.0,4.0,13.0,63.0,1.0,4.0,41.0,3.0,22.0,4.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,3.0,11.0,0.0,45.0,46.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
1867,1867,male,12.0,10.0,9.0,12.0,11.0,4.0,5.0,4.0,6.0,10.0,2.0,8.0,4.0,4.0,11.0,5.0,8.0,9.0,11.0,5.0,8.0,12.0,7.0,12.0,14.0,11.0,11.0,9.0,5.0,1535.0,1460.0,942.0,1246.0,915.0,538.0,461.0,270.0,1045.0,1401.0,50.0,587.0,321.0,135.0,852.0,934.0,662.0,960.0,2815.0,210.0,584.0,379.0,184.0,458.0,468.0,151.0,94.0,52.0,1.0,5.0,7.0,241.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,1.0,4.0,5.0,4.0,104.0,0.0,59.0,14.0,320.0,770.0,625.0,314.0,1.0,1.0,1.0,23.0,1.0,2.0,102.0,2.0,157.0,3.0,72.0,0.0,0.0,2.0,2.0,7.0,1.0,5.0,6398.0,188.0,141.0,16.0,116.0,1.0,4.0,2.0,2.0,1.0,43.0,63.0,496.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72.0,1.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
1868,1868,male,2.0,2.0,1.0,1.0,1.0,7.0,1.0,4.0,6.0,1.0,18.0,1.0,3.0,31.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,7.0,2.0,2.0,2.0,5.0,4.0,5.0,250.0,30.0,0.0,7.0,51.0,701.0,1.0,7.0,171.0,43.0,99.0,9.0,5.0,245.0,43.0,32.0,6.0,60.0,4.0,18.0,4.0,14.0,22.0,9.0,4.0,43.0,283.0,18.0,3.0,2.0,28.0,12.0,2.0,0.0,0.0,1.0,8.0,1.0,13.0,3.0,1.0,1.0,3.0,7.0,64.0,4.0,397.0,25.0,46.0,33.0,216.0,2.0,10.0,10.0,358.0,2.0,1.0,1.0,10.0,0.0,4.0,91.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,39.0,0.0,20.0,5.0,21.0,6.0,0.0,2.0,2.0,27.0,0.0,36.0,6.0,5.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,45.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
1869,1869,male,3.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,5.0,6.0,4.0,5.0,10.0,14.0,17.0,11.0,5.0,15.0,9.0,7.0,6.0,6.0,8.0,14.0,22.0,14.0,39.0,6.0,0.0,9.0,3.0,2.0,0.0,49.0,20.0,99.0,56.0,195.0,339.0,101.0,49.0,218.0,265.0,105.0,184.0,35.0,70.0,209.0,12.0,93.0,6.0,4.0,35.0,78.0,23.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,209.0,0.0,472.0,174.0,2.0,0.0,2.0,1.0,0.0,6.0,2.0,2.0,2.0,6.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,2.0,0.0,1.0,43.0,62.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
1870,1870,male,1.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,6.0,6.0,3.0,5.0,6.0,4.0,10.0,6.0,4.0,5.0,1.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,0.0,164.0,30.0,0.0,0.0,13.0,34.0,2.0,3.0,31.0,110.0,202.0,354.0,83.0,144.0,332.0,166.0,205.0,59.0,117.0,132.0,51.0,183.0,166.0,23.0,118.0,26.0,18.0,2.0,3.0,33.0,42.0,1.0,0.0,0.0,11.0,6.0,16.0,13.0,16.0,16.0,1.0,2.0,2619.0,193.0,452.0,348.0,1432.0,1046.0,9.0,8.0,7.0,12.0,216.0,327.0,2.0,9.0,794.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,69.0,10.0,16.0,57.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
1871,1871,male,1.0,1.0,3.0,2.0,2.0,18.0,21.0,1.0,25.0,40.0,7.0,3.0,5.0,2.0,7.0,1.0,1.0,3.0,2.0,3.0,2.0,8.0,11.0,17.0,12.0,11.0,6.0,9.0,3.0,21.0,7.0,4.0,101.0,17.0,406.0,200.0,0.0,890.0,1111.0,144.0,73.0,31.0,182.0,199.0,50.0,0.0,62.0,69.0,470.0,13.0,116.0,240.0,130.0,63.0,76.0,13.0,8.0,0.0,11.0,86.0,16.0,1.0,1.0,0.0,2.0,1.0,1.0,4.0,5.0,2.0,1.0,1.0,22.0,10.0,1.0,33.0,338.0,11.0,7.0,0.0,2.0,5.0,15.0,1143.0,7.0,2.0,2.0,4.0,9.0,3.0,0.0,0.0,0.0,1.0,8.0,9.0,6.0,5.0,8.0,69.0,89.0,101.0,29.0,1.0,1.0,1.0,3.0,3.0,25.0,33.0,25.0,5.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,17.0,0.0,0.0,4.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
1872,1872,male,7.0,1.0,1.0,3.0,1.0,6.0,2.0,1.0,1.0,1.0,4.0,5.0,3.0,3.0,5.0,9.0,3.0,6.0,4.0,7.0,17.0,6.0,5.0,6.0,5.0,3.0,8.0,5.0,1.0,534.0,2.0,3.0,118.0,18.0,5.0,155.0,28.0,5.0,22.0,95.0,47.0,30.0,54.0,43.0,65.0,13.0,98.0,53.0,58.0,116.0,38.0,638.0,460.0,0.0,42.0,55.0,4.0,0.0,56.0,16.0,36.0,1.0,0.0,0.0,1.0,3.0,3.0,2.0,1.0,3.0,4.0,1.0,3.0,7.0,16.0,98.0,40.0,39.0,31.0,0.0,2.0,3.0,11.0,10.0,1.0,1.0,0.0,0.0,0.0,4.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,20.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[714, 1217]"
1873,1873,male,2.0,2.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,5.0,7.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,7.0,5.0,4.0,3.0,19.0,2.0,11.0,20.0,21.0,27.0,18.0,51.0,25.0,265.0,2.0,61.0,4.0,5.0,19.0,1.0,26.0,23.0,20.0,19.0,24.0,31.0,378.0,35.0,9.0,378.0,229.0,140.0,234.0,500.0,78.0,356.0,246.0,578.0,124.0,9.0,17.0,16.0,127.0,1.0,0.0,0.0,1.0,6.0,1.0,2.0,9.0,1.0,5.0,2.0,20.0,101.0,14.0,50.0,241.0,7.0,22.0,2.0,2.0,4.0,1.0,49.0,1.0,1.0,17.0,3.0,42.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0,8.0,2.0,3.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
1874,1874,male,3.0,2.0,6.0,3.0,5.0,1.0,10.0,6.0,36.0,18.0,9.0,4.0,19.0,5.0,13.0,7.0,12.0,10.0,20.0,13.0,8.0,11.0,6.0,2.0,1.0,1.0,1.0,3.0,8.0,83.0,47.0,96.0,31.0,34.0,0.0,302.0,86.0,366.0,212.0,82.0,16.0,237.0,63.0,134.0,48.0,83.0,85.0,131.0,86.0,54.0,71.0,25.0,37.0,1.0,1.0,7.0,2.0,4.0,10.0,43.0,184.0,1.0,0.0,0.0,4.0,6.0,4.0,7.0,1.0,2.0,2.0,1.0,44.0,187.0,39.0,294.0,20.0,49.0,91.0,43.0,4.0,8.0,217.0,172.0,1.0,11.0,146.0,8.0,301.0,3.0,87.0,0.0,0.0,1.0,2.0,3.0,1.0,3.0,6.0,93.0,18.0,10.0,18.0,2.0,5.0,2.0,11.0,32.0,112.0,100.0,357.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,20.0,7.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
1875,1875,female,22.0,16.0,10.0,15.0,20.0,1.0,11.0,2.0,28.0,3.0,1.0,44.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,8.0,1.0,9.0,9.0,2.0,5.0,3.0,3.0,2.0,2.0,531.0,287.0,409.0,498.0,504.0,90.0,314.0,78.0,1888.0,396.0,282.0,2036.0,21.0,3.0,59.0,53.0,85.0,48.0,46.0,248.0,23.0,225.0,130.0,9.0,24.0,22.0,12.0,15.0,0.0,7.0,43.0,6.0,10.0,0.0,0.0,6.0,6.0,17.0,10.0,11.0,20.0,8.0,15.0,198.0,94.0,435.0,272.0,227.0,691.0,90.0,404.0,2.0,13.0,126.0,217.0,1.0,2.0,90.0,4.0,46.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,17.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[2640]
